o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
25,C5,65,G5,7.19229690172801,17.339087179485,"LINESTRING (-76.486859755 42.489008325, -76.486859755 42.424326445000005)"
25,C5,66,G6,7.532527378456192,19.63364473154687,"LINESTRING (-76.486859755 42.489008325, -76.45957656499998 42.424326445000005)"
25,C5,67,G7,8.471627361002929,1.7898256981460743,"LINESTRING (-76.486859755 42.489008325, -76.43229337500001 42.424326445000005)"
25,C5,72,H2,11.221715956558189,0.3172517733453731,"LINESTRING (-76.486859755 42.489008325, -76.568709325 42.408155975)"
25,C5,73,H3,10.043469457948733,2.572796526391799,"LINESTRING (-76.486859755 42.489008325, -76.541426135 42.408155975)"
25,C5,74,H4,9.264874504035982,3.6462123029252793,"LINESTRING (-76.486859755 42.489008325, -76.514142945 42.408155975)"
25,C5,75,H5,8.990371127535242,5.870190549157897,"LINESTRING (-76.486859755 42.489008325, -76.486859755 42.408155975)"
25,C5,76,H6,9.264874504035982,2.0256735016251555,"LINESTRING (-76.486859755 42.489008325, -76.45957656499998 42.408155975)"
25,C5,77,H7,10.043469457948733,0.3675423609131141,"LINESTRING (-76.486859755 42.489008325, -76.43229337499999 42.408155975)"
25,C5,85,I5,10.7884453527572,0.33488107987947385,"LINESTRING (-76.486859755 42.489008325, -76.486859755 42.39198550499999)"
26,C6,22,C2,8.948439282469979,0.045845935043402224,"LINESTRING (-76.45957656499998 42.489008325, -76.568709325 42.489008325)"
26,C6,24,C4,4.474219873525255,0.8059837329963349,"LINESTRING (-76.45957656499998 42.489008325, -76.514142945 42.489008325)"
26,C6,25,C5,2.2371099627144027,5.703286364666966,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.489008325)"
26,C6,33,D3,6.94886030955151,0.824972547315848,"LINESTRING (-76.45957656499998 42.489008325, -76.541426135 42.472837855)"
26,C6,34,D4,4.822539681542437,0.8481275435252236,"LINESTRING (-76.45957656499998 42.489008325, -76.514142945 42.472837855)"
26,C6,35,D5,2.870370282706496,6.8344842597069535,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.472837855)"
26,C6,36,D6,1.7980742236361127,6.616486105333888,"LINESTRING (-76.45957656499998 42.489008325, -76.45957656499998 42.472837855)"
26,C6,37,D7,2.870370282706496,0.4952524825874604,"LINESTRING (-76.45957656499998 42.489008325, -76.43229337500001 42.472837855)"
26,C6,43,E3,7.6156098102006,0.7586249158205339,"LINESTRING (-76.45957656499998 42.489008325, -76.541426135 42.456667384999996)"
26,C6,44,E4,5.741191101306225,1.235246803488969,"LINESTRING (-76.45957656499998 42.489008325, -76.514142945 42.456667384999996)"
26,C6,45,E5,4.235508435053673,7.395100136707888,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.456667384999996)"
26,C6,46,E6,3.596148450496795,1.3527581012495649,"LINESTRING (-76.45957656499998 42.489008325, -76.45957656499998 42.456667384999996)"
26,C6,47,E7,4.235508435053673,2.3265483576159647,"LINESTRING (-76.45957656499998 42.489008325, -76.43229337500001 42.456667384999996)"
26,C6,53,F3,8.612462215333547,0.38253441983265557,"LINESTRING (-76.45957656499998 42.489008325, -76.541426135 42.440496915)"
26,C6,54,F4,7.009408129045832,2.573086732041359,"LINESTRING (-76.45957656499998 42.489008325, -76.514142945 42.440496915)"
26,C6,55,F5,5.840049608657246,13.3511391869295,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.440496915)"
26,C6,56,F6,5.394222677123381,1.434125400868668,"LINESTRING (-76.45957656499998 42.489008325, -76.45957656499998 42.440496915)"
26,C6,57,F7,5.840049608657246,0.47440596095688575,"LINESTRING (-76.45957656499998 42.489008325, -76.43229337500001 42.440496915)"
26,C6,63,G3,9.839595392105418,0.2460500807915539,"LINESTRING (-76.45957656499998 42.489008325, -76.541426135 42.424326445000005)"
26,C6,64,G4,8.471627361002929,0.4866837979282588,"LINESTRING (-76.45957656499998 42.489008325, -76.514142945 42.424326445000005)"
26,C6,65,G5,7.532527378456192,1.8069511073745794,"LINESTRING (-76.45957656499998 42.489008325, -76.486859755 42.424326445000005)"
