x_coord,y_coord,node_id,meso_link_id,lane_no,zone_id,is_boundary,activity_type,poi_id
-76.4836053,42.4377272,116812,3330,3,,0,,
-76.4836842,42.4377379,116813,3330,3,,0,,
-76.483763,42.4377487,116814,3330,3,,0,,
-76.4830647,42.4375255,116815,3331,1,,0,,
-76.4829795,42.437514,116816,3331,1,,0,,
-76.4828944,42.4375026,116817,3331,1,,0,,
-76.4828093,42.4374911,116818,3331,1,,0,,
-76.4827242,42.4374796,116819,3331,1,,0,,
-76.4826385,42.4374712,116820,3331,1,,0,,
-76.4825526,42.4374639,116821,3331,1,,0,,
-76.4824667,42.4374566,116822,3331,1,,0,,
-76.4823807,42.4374492,116823,3331,1,,0,,
-76.4822943,42.4374485,116824,3331,1,,0,,
-76.4822078,42.4374484,116825,3331,1,,0,,
-76.4821213,42.4374484,116826,3331,1,,0,,
-76.4820348,42.4374483,116827,3331,1,,0,,
-76.4819488,42.4374546,116828,3331,1,,0,,
-76.4830723,42.4374945,116829,3331,2,,0,,
-76.4829862,42.4374829,116830,3331,2,,0,,
-76.4829002,42.4374713,116831,3331,2,,0,,
-76.4828141,42.4374597,116832,3331,2,,0,,
-76.4827281,42.4374481,116833,3331,2,,0,,
-76.4826414,42.4374397,116834,3331,2,,0,,
-76.4825545,42.4374323,116835,3331,2,,0,,
-76.4824676,42.4374249,116836,3331,2,,0,,
-76.4823807,42.4374175,116837,3331,2,,0,,
-76.4822933,42.437417,116838,3331,2,,0,,
-76.4822058,42.4374169,116839,3331,2,,0,,
-76.4821183,42.4374168,116840,3331,2,,0,,
-76.4820309,42.4374168,116841,3331,2,,0,,
-76.4819439,42.4374233,116842,3331,2,,0,,
-76.4830799,42.4374635,116843,3331,3,,0,,
-76.4829929,42.4374518,116844,3331,3,,0,,
-76.4829059,42.43744,116845,3331,3,,0,,
-76.4828189,42.4374283,116846,3331,3,,0,,
-76.4827319,42.4374166,116847,3331,3,,0,,
-76.4826442,42.4374082,116848,3331,3,,0,,
-76.4825564,42.4374007,116849,3331,3,,0,,
-76.4824685,42.4373933,116850,3331,3,,0,,
-76.4823807,42.4373858,116851,3331,3,,0,,
-76.4822923,42.4373855,116852,3331,3,,0,,
-76.4822038,42.4373854,116853,3331,3,,0,,
-76.4821154,42.4373853,116854,3331,3,,0,,
-76.482027,42.4373852,116855,3331,3,,0,,
-76.4819391,42.437392,116856,3331,3,,0,,
-76.4819585,42.4375173,116857,3332,1,,0,,
-76.4820426,42.4375113,116858,3332,1,,0,,
-76.4821271,42.4375114,116859,3332,1,,0,,
-76.4822117,42.4375115,116860,3332,1,,0,,
-76.4822963,42.4375116,116861,3332,1,,0,,
-76.4823808,42.4375127,116862,3332,1,,0,,
-76.4824648,42.4375198,116863,3332,1,,0,,
-76.4825488,42.437527,116864,3332,1,,0,,
-76.4826329,42.4375341,116865,3332,1,,0,,
-76.4827166,42.4375427,116866,3332,1,,0,,
-76.4827998,42.4375539,116867,3332,1,,0,,
-76.482883,42.4375651,116868,3332,1,,0,,
-76.4829662,42.4375763,116869,3332,1,,0,,
-76.4830494,42.4375875,116870,3332,1,,0,,
-76.4819633,42.4375486,116871,3332,2,,0,,
-76.4820465,42.4375429,116872,3332,2,,0,,
-76.4821301,42.4375429,116873,3332,2,,0,,
-76.4822137,42.437543,116874,3332,2,,0,,
-76.4822973,42.4375431,116875,3332,2,,0,,
-76.4823808,42.4375444,116876,3332,2,,0,,
-76.4824639,42.4375515,116877,3332,2,,0,,
-76.482547,42.4375586,116878,3332,2,,0,,
-76.48263,42.4375656,116879,3332,2,,0,,
-76.4827128,42.4375742,116880,3332,2,,0,,
-76.482795,42.4375853,116881,3332,2,,0,,
-76.4828773,42.4375964,116882,3332,2,,0,,
-76.4829596,42.4376075,116883,3332,2,,0,,
-76.4830418,42.4376186,116884,3332,2,,0,,
-76.4819681,42.4375799,116885,3332,3,,0,,
-76.4820504,42.4375744,116886,3332,3,,0,,
-76.482133,42.4375745,116887,3332,3,,0,,
-76.4822157,42.4375745,116888,3332,3,,0,,
-76.4822983,42.4375746,116889,3332,3,,0,,
-76.4823808,42.4375762,116890,3332,3,,0,,
-76.482463,42.4375831,116891,3332,3,,0,,
-76.4825451,42.4375901,116892,3332,3,,0,,
-76.4826272,42.4375971,116893,3332,3,,0,,
-76.482709,42.4376057,116894,3332,3,,0,,
-76.4827903,42.4376167,116895,3332,3,,0,,
-76.4828716,42.4376276,116896,3332,3,,0,,
-76.4829529,42.4376386,116897,3332,3,,0,,
-76.4830342,42.4376496,116898,3332,3,,0,,
-76.4797604,42.443185,116899,3333,1,,0,,
-76.4798438,42.4431959,116900,3333,1,,0,,
-76.4799278,42.4432036,116901,3333,1,,0,,
-76.4800119,42.4432107,116902,3333,1,,0,,
-76.4800962,42.4432168,116903,3333,1,,0,,
-76.4801805,42.4432229,116904,3333,1,,0,,
-76.4802648,42.443229,116905,3333,1,,0,,
-76.4803481,42.4432399,116906,3333,1,,0,,
-76.4804312,42.443252,116907,3333,1,,0,,
-76.4805139,42.4432657,116908,3333,1,,0,,
-76.4805957,42.4432818,116909,3333,1,,0,,
-76.480676,42.4433017,116910,3333,1,,0,,
-76.4807548,42.4433245,116911,3333,1,,0,,
-76.4808323,42.4433498,116912,3333,1,,0,,
-76.480907,42.4433793,116913,3333,1,,0,,
-76.480979,42.4434119,116914,3333,1,,0,,
-76.4810453,42.443451,116915,3333,1,,0,,
-76.4811034,42.4434964,116916,3333,1,,0,,
-76.4811563,42.4435452,116917,3333,1,,0,,
-76.4812038,42.4435971,116918,3333,1,,0,,
-76.4812435,42.4436525,116919,3333,1,,0,,
-76.4812795,42.4437092,116920,3333,1,,0,,
-76.4813103,42.4437676,116921,3333,1,,0,,
-76.4813375,42.4438269,116922,3333,1,,0,,
-76.4813622,42.443887,116923,3333,1,,0,,
-76.4813836,42.4439476,116924,3333,1,,0,,
-76.4814029,42.4440087,116925,3333,1,,0,,
-76.4814212,42.4440699,116926,3333,1,,0,,
-76.4815058,42.4440616,116927,3334,1,,0,,
-76.4814874,42.4439998,116928,3334,1,,0,,
-76.481468,42.4439381,116929,3334,1,,0,,
-76.481447,42.4438767,116930,3334,1,,0,,
-76.4814221,42.4438161,116931,3334,1,,0,,
-76.4813956,42.443756,116932,3334,1,,0,,
-76.4813645,42.443697,116933,3334,1,,0,,
-76.4813299,42.4436391,116934,3334,1,,0,,
-76.4812909,42.4435827,116935,3334,1,,0,,
-76.4812448,42.4435295,116936,3334,1,,0,,
-76.4811953,42.4434779,116937,3334,1,,0,,
-76.4811384,42.4434307,116938,3334,1,,0,,
-76.4810754,42.4433882,116939,3334,1,,0,,
-76.4810086,42.4433487,116940,3334,1,,0,,
-76.4809336,42.4433182,116941,3334,1,,0,,
-76.4808577,42.4432892,116942,3334,1,,0,,
-76.4807794,42.4432636,116943,3334,1,,0,,
-76.4806996,42.4432411,116944,3334,1,,0,,
-76.4806185,42.443221,116945,3334,1,,0,,
-76.4805359,42.4432048,116946,3334,1,,0,,
-76.4804525,42.4431908,116947,3334,1,,0,,
-76.4803686,42.4431786,116948,3334,1,,0,,
-76.4802845,42.4431671,116949,3334,1,,0,,
-76.4801994,42.443161,116950,3334,1,,0,,
-76.4801143,42.4431548,116951,3334,1,,0,,
-76.4800292,42.4431486,116952,3334,1,,0,,
-76.4799443,42.4431416,116953,3334,1,,0,,
-76.4798594,42.443134,116954,3334,1,,0,,
-76.4797752,42.4431229,116955,3334,1,,0,,
-76.4987957,42.434691,116956,3335,1,,0,,
-76.4987845,42.4347562,116957,3335,1,,0,,
-76.4987764,42.4348217,116958,3335,1,,0,,
-76.4987756,42.4348875,116959,3335,1,,0,,
-76.4987747,42.4349532,116960,3335,1,,0,,
-76.4988598,42.4349539,116961,3336,1,,0,,
-76.4988606,42.4348899,116962,3336,1,,0,,
-76.4988615,42.434826,116963,3336,1,,0,,
-76.4988692,42.4347624,116964,3336,1,,0,,
-76.4988801,42.434699,116965,3336,1,,0,,
-76.4987759,42.4350983,116966,3337,1,,0,,
-76.4987771,42.4351393,116967,3337,1,,0,,
-76.4988622,42.4351379,116968,3338,1,,0,,
-76.498861,42.4350969,116969,3338,1,,0,,
-76.4795958,42.4509267,116970,3339,1,,0,,
-76.4796819,42.4509273,116971,3339,1,,0,,
-76.4797679,42.4509279,116972,3339,1,,0,,
-76.4798539,42.4509284,116973,3339,1,,0,,
-76.4799399,42.450929,116974,3339,1,,0,,
-76.4800258,42.4509319,116975,3339,1,,0,,
-76.4801118,42.4509347,116976,3339,1,,0,,
-76.4801977,42.4509378,116977,3339,1,,0,,
-76.4802832,42.4509444,116978,3339,1,,0,,
-76.4803688,42.450951,116979,3339,1,,0,,
-76.4804543,42.4509576,116980,3339,1,,0,,
-76.4805388,42.4509693,116981,3339,1,,0,,
-76.4806229,42.4509825,116982,3339,1,,0,,
-76.4807055,42.4510001,116983,3339,1,,0,,
-76.4807877,42.4510189,116984,3339,1,,0,,
-76.4808699,42.4510377,116985,3339,1,,0,,
-76.4809521,42.4510565,116986,3339,1,,0,,
-76.4810343,42.4510752,116987,3339,1,,0,,
-76.4811165,42.451094,116988,3339,1,,0,,
-76.4811988,42.4511125,116989,3339,1,,0,,
-76.4812811,42.4511311,116990,3339,1,,0,,
-76.4813634,42.4511496,116991,3339,1,,0,,
-76.4814457,42.4511682,116992,3339,1,,0,,
-76.4815275,42.4511877,116993,3339,1,,0,,
-76.481608,42.4512103,116994,3339,1,,0,,
-76.4816884,42.4512329,116995,3339,1,,0,,
-76.4817688,42.4512555,116996,3339,1,,0,,
-76.4818492,42.4512781,116997,3339,1,,0,,
-76.4819296,42.4513007,116998,3339,1,,0,,
-76.4795955,42.4509582,116999,3339,2,,0,,
-76.4796809,42.4509588,117000,3339,2,,0,,
-76.4797664,42.4509594,117001,3339,2,,0,,
-76.4798519,42.4509599,117002,3339,2,,0,,
-76.4799374,42.4509605,117003,3339,2,,0,,
-76.4800227,42.4509633,117004,3339,2,,0,,
-76.4801081,42.4509661,117005,3339,2,,0,,
-76.4801935,42.4509692,117006,3339,2,,0,,
-76.4802785,42.4509757,117007,3339,2,,0,,
-76.4803636,42.4509823,117008,3339,2,,0,,
-76.4804486,42.4509889,117009,3339,2,,0,,
-76.4805325,42.4510005,117010,3339,2,,0,,
-76.4806161,42.4510137,117011,3339,2,,0,,
-76.4806981,42.4510314,117012,3339,2,,0,,
-76.4807798,42.4510501,117013,3339,2,,0,,
-76.4808615,42.4510687,117014,3339,2,,0,,
-76.4809432,42.4510874,117015,3339,2,,0,,
-76.4810248,42.4511061,117016,3339,2,,0,,
-76.4811065,42.4511247,117017,3339,2,,0,,
-76.4811883,42.4511431,117018,3339,2,,0,,
-76.4812701,42.4511615,117019,3339,2,,0,,
-76.4813519,42.45118,117020,3339,2,,0,,
-76.4814336,42.4511984,117021,3339,2,,0,,
-76.4815149,42.4512178,117022,3339,2,,0,,
-76.4815949,42.4512403,117023,3339,2,,0,,
-76.4816748,42.4512628,117024,3339,2,,0,,
-76.4817547,42.4512852,117025,3339,2,,0,,
-76.4818346,42.4513077,117026,3339,2,,0,,
-76.4819145,42.4513302,117027,3339,2,,0,,
-76.4819468,42.4512381,117028,3340,1,,0,,
-76.4818686,42.4512161,117029,3340,1,,0,,
-76.4817904,42.4511941,117030,3340,1,,0,,
-76.4817123,42.4511722,117031,3340,1,,0,,
-76.4816341,42.4511502,117032,3340,1,,0,,
-76.4815559,42.4511282,117033,3340,1,,0,,
-76.4814764,42.4511092,117034,3340,1,,0,,
-76.4813964,42.4510912,117035,3340,1,,0,,
-76.4813164,42.4510731,117036,3340,1,,0,,
-76.4812364,42.4510551,117037,3340,1,,0,,
-76.4811564,42.4510371,117038,3340,1,,0,,
-76.4810765,42.4510189,117039,3340,1,,0,,
-76.4809966,42.4510006,117040,3340,1,,0,,
-76.4809167,42.4509824,117041,3340,1,,0,,
-76.4808369,42.4509641,117042,3340,1,,0,,
-76.480757,42.4509459,117043,3340,1,,0,,
-76.4806771,42.4509276,117044,3340,1,,0,,
-76.4805956,42.4509138,117045,3340,1,,0,,
-76.4805138,42.4509009,117046,3340,1,,0,,
-76.4804311,42.4508924,117047,3340,1,,0,,
-76.480348,42.450886,117048,3340,1,,0,,
-76.4802648,42.4508796,117049,3340,1,,0,,
-76.4801816,42.4508739,117050,3340,1,,0,,
-76.4800981,42.4508711,117051,3340,1,,0,,
-76.4800145,42.4508684,117052,3340,1,,0,,
-76.479931,42.4508659,117053,3340,1,,0,,
-76.4798474,42.4508654,117054,3340,1,,0,,
-76.4797638,42.4508648,117055,3340,1,,0,,
-76.4796802,42.4508642,117056,3340,1,,0,,
-76.4795966,42.4508637,117057,3340,1,,0,,
-76.4819619,42.4512086,117058,3340,2,,0,,
-76.4818832,42.4511865,117059,3340,2,,0,,
-76.4818046,42.4511644,117060,3340,2,,0,,
-76.4817259,42.4511423,117061,3340,2,,0,,
-76.4816473,42.4511202,117062,3340,2,,0,,
-76.4815686,42.4510981,117063,3340,2,,0,,
-76.4814886,42.451079,117064,3340,2,,0,,
-76.4814081,42.4510608,117065,3340,2,,0,,
-76.4813276,42.4510427,117066,3340,2,,0,,
-76.4812471,42.4510246,117067,3340,2,,0,,
-76.4811666,42.4510064,117068,3340,2,,0,,
-76.4810862,42.4509881,117069,3340,2,,0,,
-76.4810058,42.4509698,117070,3340,2,,0,,
-76.4809254,42.4509514,117071,3340,2,,0,,
-76.480845,42.450933,117072,3340,2,,0,,
-76.4807646,42.4509147,117073,3340,2,,0,,
-76.4806843,42.4508963,117074,3340,2,,0,,
-76.4806022,42.4508826,117075,3340,2,,0,,
-76.4805199,42.4508696,117076,3340,2,,0,,
-76.4804367,42.4508612,117077,3340,2,,0,,
-76.480353,42.4508547,117078,3340,2,,0,,
-76.4802693,42.4508482,117079,3340,2,,0,,
-76.4801856,42.4508425,117080,3340,2,,0,,
-76.4801016,42.4508397,117081,3340,2,,0,,
-76.4800175,42.4508369,117082,3340,2,,0,,
-76.4799335,42.4508344,117083,3340,2,,0,,
-76.4798493,42.4508338,117084,3340,2,,0,,
-76.4797652,42.4508333,117085,3340,2,,0,,
-76.4796811,42.4508327,117086,3340,2,,0,,
-76.479597,42.4508321,117087,3340,2,,0,,
-76.4718008,42.4528829,117088,3341,1,,0,,
-76.471862,42.4528538,117089,3341,1,,0,,
-76.4719219,42.4528232,117090,3341,1,,0,,
-76.4718208,42.4529107,117091,3341,2,,0,,
-76.4718841,42.4528807,117092,3341,2,,0,,
-76.471946,42.4528492,117093,3341,2,,0,,
-76.4718736,42.4527713,117094,3342,1,,0,,
-76.4718177,42.4527998,117095,3342,1,,0,,
-76.4717609,42.4528273,117096,3342,1,,0,,
-76.4718495,42.4527453,117097,3342,2,,0,,
-76.4717956,42.4527728,117098,3342,2,,0,,
-76.4717409,42.4527994,117099,3342,2,,0,,
-76.4721524,42.4526835,117100,3343,1,,0,,
-76.4722132,42.4526398,117101,3343,1,,0,,
-76.472274,42.4525962,117102,3343,1,,0,,
-76.4723267,42.4525473,117103,3343,1,,0,,
-76.472377,42.4524969,117104,3343,1,,0,,
-76.4724209,42.4524434,117105,3343,1,,0,,
-76.4724519,42.4523852,117106,3343,1,,0,,
-76.4724727,42.4523245,117107,3343,1,,0,,
-76.4724849,42.4522625,117108,3343,1,,0,,
-76.4724956,42.4522003,117109,3343,1,,0,,
-76.4725112,42.4521387,117110,3343,1,,0,,
-76.4725331,42.4520783,117111,3343,1,,0,,
-76.4725621,42.4520195,117112,3343,1,,0,,
-76.4725985,42.451963,117113,3343,1,,0,,
-76.4726411,42.4519088,117114,3343,1,,0,,
-76.4726888,42.4518571,117115,3343,1,,0,,
-76.4727365,42.4518053,117116,3343,1,,0,,
-76.4727775,42.4517505,117117,3343,1,,0,,
-76.4728105,42.4516929,117118,3343,1,,0,,
-76.4728316,42.4516323,117119,3343,1,,0,,
-76.47285,42.4515711,117120,3343,1,,0,,
-76.4728575,42.4515088,117121,3343,1,,0,,
-76.4728567,42.4514461,117122,3343,1,,0,,
-76.4728543,42.4513835,117123,3343,1,,0,,
-76.4728541,42.4513209,117124,3343,1,,0,,
-76.4728612,42.4512584,117125,3343,1,,0,,
-76.4728713,42.4511963,117126,3343,1,,0,,
-76.4728888,42.4511349,117127,3343,1,,0,,
-76.4729062,42.4510736,117128,3343,1,,0,,
-76.4729268,42.451013,117129,3343,1,,0,,
-76.4729586,42.4509549,117130,3343,1,,0,,
-76.4729903,42.4508968,117131,3343,1,,0,,
-76.4721821,42.4527061,117132,3343,2,,0,,
-76.4722433,42.4526622,117133,3343,2,,0,,
-76.4723045,42.4526183,117134,3343,2,,0,,
-76.4723577,42.4525692,117135,3343,2,,0,,
-76.4724084,42.4525185,117136,3343,2,,0,,
-76.472454,42.4524652,117137,3343,2,,0,,
-76.4724872,42.4524072,117138,3343,2,,0,,
-76.4725102,42.4523465,117139,3343,2,,0,,
-76.472524,42.4522842,117140,3343,2,,0,,
-76.4725348,42.4522216,117141,3343,2,,0,,
-76.4725489,42.4521594,117142,3343,2,,0,,
-76.4725694,42.4520983,117143,3343,2,,0,,
-76.4725973,42.4520387,117144,3343,2,,0,,
-76.4726332,42.4519816,117145,3343,2,,0,,
-76.4726759,42.451927,117146,3343,2,,0,,
-76.4727239,42.4518749,117147,3343,2,,0,,
-76.4727719,42.4518227,117148,3343,2,,0,,
-76.4728134,42.4517677,117149,3343,2,,0,,
-76.4728472,42.4517098,117150,3343,2,,0,,
-76.4728701,42.4516492,117151,3343,2,,0,,
-76.4728886,42.4515876,117152,3343,2,,0,,
-76.4728986,42.4515251,117153,3343,2,,0,,
-76.4728999,42.4514621,117154,3343,2,,0,,
-76.4728975,42.451399,117155,3343,2,,0,,
-76.4728951,42.4513359,117156,3343,2,,0,,
-76.4729022,42.4512731,117157,3343,2,,0,,
-76.4729108,42.4512103,117158,3343,2,,0,,
-76.4729284,42.4511486,117159,3343,2,,0,,
-76.4729459,42.4510868,117160,3343,2,,0,,
-76.4729658,42.4510256,117161,3343,2,,0,,
-76.4729978,42.4509671,117162,3343,2,,0,,
-76.4730298,42.4509086,117163,3343,2,,0,,
-76.4729114,42.4508731,117164,3344,1,,0,,
-76.472879,42.4509323,117165,3344,1,,0,,
-76.4728466,42.4509915,117166,3344,1,,0,,
-76.472825,42.4510532,117167,3344,1,,0,,
-76.4728072,42.4511157,117168,3344,1,,0,,
-76.4727895,42.4511783,117169,3344,1,,0,,
-76.4727777,42.4512414,117170,3344,1,,0,,
-76.4727705,42.4513051,117171,3344,1,,0,,
-76.4727686,42.4513689,117172,3344,1,,0,,
-76.472771,42.4514327,117173,3344,1,,0,,
-76.4727733,42.4514966,117174,3344,1,,0,,
-76.472766,42.4515602,117175,3344,1,,0,,
-76.4727473,42.4516226,117176,3344,1,,0,,
-76.4727236,42.4516838,117177,3344,1,,0,,
-76.4726877,42.4517418,117178,3344,1,,0,,
-76.472642,42.4517959,117179,3344,1,,0,,
-76.4725934,42.4518487,117180,3344,1,,0,,
-76.4725466,42.4519023,117181,3344,1,,0,,
-76.4725052,42.4519584,117182,3344,1,,0,,
-76.4724708,42.452017,117183,3344,1,,0,,
-76.4724444,42.4520777,117184,3344,1,,0,,
-76.472424,42.4521397,117185,3344,1,,0,,
-76.4724094,42.4522027,117186,3344,1,,0,,
-76.4723985,42.4522661,117187,3344,1,,0,,
-76.4723847,42.4523291,117188,3344,1,,0,,
-76.4723593,42.45239,117189,3344,1,,0,,
-76.4723193,42.4524464,117190,3344,1,,0,,
-76.4722695,42.4524986,117191,3344,1,,0,,
-76.4722171,42.4525493,117192,3344,1,,0,,
-76.4721552,42.4525937,117193,3344,1,,0,,
-76.4720932,42.4526382,117194,3344,1,,0,,
-76.472872,42.4508613,117195,3344,2,,0,,
-76.4728398,42.4509201,117196,3344,2,,0,,
-76.4728076,42.4509789,117197,3344,2,,0,,
-76.4727853,42.4510399,117198,3344,2,,0,,
-76.4727676,42.451102,117199,3344,2,,0,,
-76.47275,42.4511641,117200,3344,2,,0,,
-76.4727367,42.4512267,117201,3344,2,,0,,
-76.4727295,42.4512899,117202,3344,2,,0,,
-76.4727255,42.4513532,117203,3344,2,,0,,
-76.4727279,42.4514167,117204,3344,2,,0,,
-76.4727302,42.4514801,117205,3344,2,,0,,
-76.4727261,42.4515434,117206,3344,2,,0,,
-76.4727088,42.4516055,117207,3344,2,,0,,
-76.4726871,42.4516667,117208,3344,2,,0,,
-76.4726519,42.4517245,117209,3344,2,,0,,
-76.4726067,42.4517783,117210,3344,2,,0,,
-76.4725585,42.4518307,117211,3344,2,,0,,
-76.4725117,42.4518839,117212,3344,2,,0,,
-76.4724701,42.4519393,117213,3344,2,,0,,
-76.4724358,42.4519975,117214,3344,2,,0,,
-76.4724082,42.4520575,117215,3344,2,,0,,
-76.4723864,42.4521188,117216,3344,2,,0,,
-76.4723702,42.452181,117217,3344,2,,0,,
-76.4723593,42.452244,117218,3344,2,,0,,
-76.4723472,42.4523068,117219,3344,2,,0,,
-76.4723253,42.452368,117220,3344,2,,0,,
-76.4722874,42.4524247,117221,3344,2,,0,,
-76.4722384,42.4524767,117222,3344,2,,0,,
-76.4721867,42.4525272,117223,3344,2,,0,,
-76.4721251,42.4525714,117224,3344,2,,0,,
-76.4720636,42.4526155,117225,3344,2,,0,,
-76.4731138,42.4507056,117226,3345,1,,0,,
-76.4731553,42.4506509,117227,3345,1,,0,,
-76.4731971,42.4505963,117228,3345,1,,0,,
-76.4732388,42.4505417,117229,3345,1,,0,,
-76.4732806,42.450487,117230,3345,1,,0,,
-76.4733224,42.4504324,117231,3345,1,,0,,
-76.4733642,42.4503778,117232,3345,1,,0,,
-76.4734059,42.4503232,117233,3345,1,,0,,
-76.4734477,42.4502686,117234,3345,1,,0,,
-76.4734895,42.450214,117235,3345,1,,0,,
-76.4735312,42.4501593,117236,3345,1,,0,,
-76.473573,42.4501047,117237,3345,1,,0,,
-76.4736148,42.4500501,117238,3345,1,,0,,
-76.4736566,42.4499955,117239,3345,1,,0,,
-76.4736983,42.4499409,117240,3345,1,,0,,
-76.4737401,42.4498863,117241,3345,1,,0,,
-76.4737819,42.4498316,117242,3345,1,,0,,
-76.4738237,42.449777,117243,3345,1,,0,,
-76.4738765,42.449728,117244,3345,1,,0,,
-76.4739269,42.4496775,117245,3345,1,,0,,
-76.4739795,42.4496286,117246,3345,1,,0,,
-76.4740383,42.4495834,117247,3345,1,,0,,
-76.473151,42.4507209,117248,3345,2,,0,,
-76.4731922,42.4506665,117249,3345,2,,0,,
-76.4732337,42.4506123,117250,3345,2,,0,,
-76.4732753,42.450558,117251,3345,2,,0,,
-76.4733168,42.4505037,117252,3345,2,,0,,
-76.4733583,42.4504494,117253,3345,2,,0,,
-76.4733998,42.4503952,117254,3345,2,,0,,
-76.4734413,42.4503409,117255,3345,2,,0,,
-76.4734828,42.4502866,117256,3345,2,,0,,
-76.4735243,42.4502323,117257,3345,2,,0,,
-76.4735658,42.4501781,117258,3345,2,,0,,
-76.4736074,42.4501238,117259,3345,2,,0,,
-76.4736489,42.4500695,117260,3345,2,,0,,
-76.4736904,42.4500152,117261,3345,2,,0,,
-76.4737319,42.449961,117262,3345,2,,0,,
-76.4737734,42.4499067,117263,3345,2,,0,,
-76.4738149,42.4498524,117264,3345,2,,0,,
-76.4738564,42.4497981,117265,3345,2,,0,,
-76.4739083,42.4497491,117266,3345,2,,0,,
-76.4739585,42.449699,117267,3345,2,,0,,
-76.4740105,42.4496502,117268,3345,2,,0,,
-76.474069,42.4496053,117269,3345,2,,0,,
-76.4739877,42.4495315,117270,3346,1,,0,,
-76.4739276,42.4495776,117271,3346,1,,0,,
-76.4738715,42.4496262,117272,3346,1,,0,,
-76.4738212,42.4496784,117273,3346,1,,0,,
-76.4737669,42.4497282,117274,3346,1,,0,,
-76.4737215,42.4497826,117275,3346,1,,0,,
-76.4736789,42.4498384,117276,3346,1,,0,,
-76.4736362,42.4498942,117277,3346,1,,0,,
-76.4735936,42.4499499,117278,3346,1,,0,,
-76.4735509,42.4500057,117279,3346,1,,0,,
-76.4735083,42.4500615,117280,3346,1,,0,,
-76.4734656,42.4501172,117281,3346,1,,0,,
-76.473423,42.450173,117282,3346,1,,0,,
-76.4733803,42.4502288,117283,3346,1,,0,,
-76.4733377,42.4502845,117284,3346,1,,0,,
-76.473295,42.4503403,117285,3346,1,,0,,
-76.4732524,42.4503961,117286,3346,1,,0,,
-76.4732097,42.4504518,117287,3346,1,,0,,
-76.4731671,42.4505076,117288,3346,1,,0,,
-76.4731244,42.4505633,117289,3346,1,,0,,
-76.4730818,42.4506191,117290,3346,1,,0,,
-76.4730394,42.450675,117291,3346,1,,0,,
-76.473957,42.4495096,117292,3346,2,,0,,
-76.4738966,42.449556,117293,3346,2,,0,,
-76.4738399,42.4496047,117294,3346,2,,0,,
-76.4737895,42.4496573,117295,3346,2,,0,,
-76.4737348,42.4497075,117296,3346,2,,0,,
-76.4736885,42.4497619,117297,3346,2,,0,,
-76.4736456,42.449818,117298,3346,2,,0,,
-76.4736027,42.4498741,117299,3346,2,,0,,
-76.4735598,42.4499302,117300,3346,2,,0,,
-76.4735168,42.4499863,117301,3346,2,,0,,
-76.4734739,42.4500424,117302,3346,2,,0,,
-76.473431,42.4500985,117303,3346,2,,0,,
-76.4733881,42.4501546,117304,3346,2,,0,,
-76.4733452,42.4502107,117305,3346,2,,0,,
-76.4733023,42.4502668,117306,3346,2,,0,,
-76.4732594,42.4503229,117307,3346,2,,0,,
-76.4732165,42.450379,117308,3346,2,,0,,
-76.4731735,42.4504351,117309,3346,2,,0,,
-76.4731306,42.4504913,117310,3346,2,,0,,
-76.4730877,42.4505474,117311,3346,2,,0,,
-76.4730448,42.4506035,117312,3346,2,,0,,
-76.4730021,42.4506597,117313,3346,2,,0,,
-76.4815347,42.4452959,117314,3347,1,,0,,
-76.481536,42.4453596,117315,3347,1,,0,,
-76.4815374,42.4454233,117316,3347,1,,0,,
-76.4815372,42.445487,117317,3347,1,,0,,
-76.4815388,42.4455507,117318,3347,1,,0,,
-76.4815404,42.4456144,117319,3347,1,,0,,
-76.481542,42.4456782,117320,3347,1,,0,,
-76.4815437,42.4457419,117321,3347,1,,0,,
-76.4815452,42.4458056,117322,3347,1,,0,,
-76.4815464,42.4458693,117323,3347,1,,0,,
-76.4815476,42.445933,117324,3347,1,,0,,
-76.4815489,42.4459967,117325,3347,1,,0,,
-76.4815501,42.4460604,117326,3347,1,,0,,
-76.4815513,42.4461241,117327,3347,1,,0,,
-76.4815525,42.4461878,117328,3347,1,,0,,
-76.4815523,42.4462515,117329,3347,1,,0,,
-76.4815521,42.4463153,117330,3347,1,,-1,,
-76.4816372,42.4463114,117331,3348,1,,1,,
-76.4816374,42.4462478,117332,3348,1,,0,,
-76.4816376,42.4461842,117333,3348,1,,0,,
-76.4816364,42.4461207,117334,3348,1,,0,,
-76.4816351,42.4460571,117335,3348,1,,0,,
-76.4816339,42.4459936,117336,3348,1,,0,,
-76.4816327,42.44593,117337,3348,1,,0,,
-76.4816315,42.4458664,117338,3348,1,,0,,
-76.4816302,42.4458029,117339,3348,1,,0,,
-76.4816287,42.4457393,117340,3348,1,,0,,
-76.4816271,42.4456757,117341,3348,1,,0,,
-76.4816255,42.4456122,117342,3348,1,,0,,
-76.4816239,42.4455486,117343,3348,1,,0,,
-76.4816223,42.4454851,117344,3348,1,,0,,
-76.4816224,42.4454215,117345,3348,1,,0,,
-76.4816211,42.4453579,117346,3348,1,,0,,
-76.4816198,42.4452944,117347,3348,1,,0,,
-76.4768267,42.4431874,117348,3349,1,,0,,
-76.4768447,42.4431839,117349,3349,1,,0,,
-76.4768377,42.4432178,117350,3349,2,,0,,
-76.4768556,42.4432143,117351,3349,2,,0,,
