o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
6,A6,96,J6,16.167306450000403,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.37590096)"
6,A6,97,J7,16.32145666082728,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.37590096)"
6,A6,98,J8,16.775410458307146,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.37590096)"
6,A6,99,J9,17.505860213580892,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.37590096)"
6,A6,100,gate0,13.529802764983014,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.537452159999994)"
6,A6,101,gate1,11.318477753424554,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.53745216)"
6,A6,102,gate2,9.118705161885531,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.537452159999994)"
6,A6,103,gate3,6.941477006074381,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.53745216)"
6,A6,104,gate4,4.817457821620033,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.537452159999994)"
6,A6,105,gate5,2.8674338575326384,"LINESTRING (-76.459641785 42.52129704, -76.486916895 42.537452159999994)"
6,A6,106,gate6,1.7963673847872927,"LINESTRING (-76.459641785 42.52129704, -76.459641785 42.53745216)"
6,A6,107,gate7,2.8674338575326384,"LINESTRING (-76.459641785 42.52129704, -76.432366675 42.537452159999994)"
6,A6,108,gate8,4.817457821620033,"LINESTRING (-76.459641785 42.52129704, -76.405091565 42.53745216)"
6,A6,109,gate9,6.941477006074381,"LINESTRING (-76.459641785 42.52129704, -76.377816455 42.537452159999994)"
6,A6,110,gate10,22.42840453231941,"LINESTRING (-76.459641785 42.52129704, -76.62329244499999 42.35974584)"
6,A6,111,gate11,21.164345690640463,"LINESTRING (-76.459641785 42.52129704, -76.59601733500001 42.35974584)"
6,A6,112,gate12,20.07098882425001,"LINESTRING (-76.459641785 42.52129704, -76.568742225 42.35974584)"
6,A6,113,gate13,19.177552662742947,"LINESTRING (-76.459641785 42.52129704, -76.54146711499999 42.35974584)"
6,A6,114,gate14,18.513004439142865,"LINESTRING (-76.459641785 42.52129704, -76.514192005 42.35974584)"
