link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF, AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,AM_gamma,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
3926,network_wide,-1,,secondary,473,472,"LINESTRING (-76.5010550 42.4217040, -76.5010368 42.4217596, -76.5010150 42.4218260)",,1,1,0,0.008664,60.000000,1600.000000,45.000000,51.000000,89.991647,60.000000,60.000000, 12.000000,12.000000,0.000000, 3.749652,0.002344,1600.000000,437491197288036593898175628938362122751967232.000000,60.000,60.000,60.000,60.000,60.000,60.000,59.250,60.000,60.000,60.000,60.000,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,50.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3927,network_wide,-1,,tertiary,1257,1759,"LINESTRING (-76.4954549 42.4392424, -76.4953046 42.4389808)",,1,1,0,0.019621,40.000000,1200.000000,45.000000,34.000000,427.579982,39.999995,39.999985, 12.000000,12.000000,0.000001, 35.631665,0.029693,1200.000000,1115782388691679726907949056.000000,40.000,40.000,40.000,40.000,40.000,40.000,39.500,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3928,network_wide,-1,,tertiary,1759,1257,"LINESTRING (-76.4953046 42.4389808, -76.4954549 42.4392424)",,1,1,0,0.019621,40.000000,1200.000000,45.000000,34.000000,476.026498,39.999993,39.999976, 11.999999,12.000001,0.000001, 39.668875,0.033057,1200.000000,200336133918382927191736320.000000,40.000,40.000,40.000,40.000,40.000,40.000,39.500,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3929,network_wide,-1,,tertiary,1440,827,"LINESTRING (-76.4953285 42.4396153, -76.4955296 42.4396375, -76.4956414 42.4396480)",,1,1,0,0.016153,40.000000,1200.000000,45.000000,34.000000,427.579982,40.000000,39.999999, 12.000000,12.000000,0.000000, 17.815833,0.014847,1200.000000,73123914625297922582639349334016.000000,40.000,40.000,40.000,40.000,40.000,40.000,39.500,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3933,network_wide,-1,,tertiary,1198,64,"LINESTRING (-76.4312670 42.4307650, -76.4327670 42.4307370, -76.4332680 42.4307310, -76.4338040 42.4307650, -76.4352430 42.4309580, -76.4363886 42.4311419, -76.4369206 42.4312273, -76.4381756 42.4314288, -76.4387310 42.4315180)",,1,1,0,0.387042,72.000000,1200.000000,45.000000,61.200001,39.506104,72.000000,72.000000, 12.000000,12.000000,0.000000, 3.292175,0.002743,1200.000000,21976453486774320868982764525494484563132416.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.201,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3934,network_wide,-1,,tertiary,64,1198,"LINESTRING (-76.4387310 42.4315180, -76.4381756 42.4314288, -76.4369206 42.4312273, -76.4363886 42.4311419, -76.4352430 42.4309580, -76.4338040 42.4307650, -76.4332680 42.4307310, -76.4327670 42.4307370, -76.4312670 42.4307650)",,1,1,0,0.387042,72.000000,1200.000000,45.000000,61.200001,35.901653,72.000000,72.000000, 12.000000,12.000000,0.000000, 2.991804,0.002493,1200.000000,101567255927681671614475537646593802875437056.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.202,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3935,network_wide,-1,,tertiary,64,21,"LINESTRING (-76.4387310 42.4315180, -76.4389130 42.4315470, -76.4391460 42.4315850, -76.4393043 42.4316118, -76.4401849 42.4317608, -76.4408120 42.4318670, -76.4416670 42.4320120)",,1,1,0,0.153915,72.000000,1200.000000,45.000000,61.200001,39.506104,72.000000,72.000000, 12.000000,12.000000,0.000000, 3.292175,0.002743,1200.000000,21976453486774320868982764525494484563132416.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.201,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3936,network_wide,-1,,tertiary,21,64,"LINESTRING (-76.4416670 42.4320120, -76.4408120 42.4318670, -76.4401849 42.4317608, -76.4393043 42.4316118, -76.4391460 42.4315850, -76.4389130 42.4315470, -76.4387310 42.4315180)",,1,1,0,0.153915,72.000000,1200.000000,45.000000,61.200001,35.901653,72.000000,72.000000, 12.000000,12.000000,0.000000, 2.991804,0.002493,1200.000000,101567255927681671614475537646593802875437056.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.202,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3937,network_wide,-1,,tertiary,21,1230,"LINESTRING (-76.4416670 42.4320120, -76.4424370 42.4321420)",,1,1,0,0.040373,72.000000,1200.000000,45.000000,61.200001,38.937144,72.000000,72.000000, 12.000000,12.000000,0.000000, 3.244762,0.002704,1200.000000,27717833826577494558607676217724348722577408.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.200,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3938,network_wide,-1,,tertiary,1230,21,"LINESTRING (-76.4424370 42.4321420, -76.4416670 42.4320120)",,1,1,0,0.040373,72.000000,1200.000000,45.000000,61.200001,35.365234,72.000000,72.000000, 12.000000,12.000000,0.000000, 2.947103,0.002456,1200.000000,129229047054076201493267556419205202196824064.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.198,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3939,network_wide,-1,,tertiary,1230,901,"LINESTRING (-76.4424370 42.4321420, -76.4429253 42.4322204, -76.4463670 42.4327730, -76.4469480 42.4328730)",,1,1,0,0.236066,72.000000,1200.000000,45.000000,61.200001,38.937144,72.000000,72.000000, 12.000000,12.000000,0.000000, 3.244762,0.002704,1200.000000,27717833826577494558607676217724348722577408.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.200,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3940,network_wide,-1,,tertiary,901,1230,"LINESTRING (-76.4469480 42.4328730, -76.4463670 42.4327730, -76.4429253 42.4322204, -76.4424370 42.4321420)",,1,1,0,0.236066,72.000000,1200.000000,45.000000,61.200001,35.365234,72.000000,72.000000, 12.000000,12.000000,0.000000, 2.947103,0.002456,1200.000000,129229047054076201493267556419205202196824064.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.198,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3941,network_wide,-1,,tertiary,901,1761,"LINESTRING (-76.4469480 42.4328730, -76.4479270 42.4330460, -76.4483926 42.4331415)",,1,1,0,0.076147,72.000000,1200.000000,45.000000,61.200001,38.937144,72.000000,72.000000, 12.000000,12.000000,0.000000, 3.244762,0.002704,1200.000000,27717833826577494558607676217724348722577408.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.200,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3942,network_wide,-1,,tertiary,1761,901,"LINESTRING (-76.4483926 42.4331415, -76.4479270 42.4330460, -76.4469480 42.4328730)",,1,1,0,0.076147,72.000000,1200.000000,45.000000,61.200001,35.365234,72.000000,72.000000, 12.000000,12.000000,0.000000, 2.947103,0.002456,1200.000000,129229047054076201493267556419205202196824064.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.100,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,61.198,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3945,network_wide,-1,,trunk,1733,1486,"LINESTRING (-76.4472512 42.4138398, -76.4468420 42.4136120, -76.4460590 42.4131850, -76.4456540 42.4129780, -76.4455595 42.4129297, -76.4451530 42.4127220, -76.4441170 42.4121920, -76.4429510 42.4116550, -76.4424620 42.4114296, -76.4415580 42.4110130, -76.4407320 42.4106850, -76.4401470 42.4105040, -76.4395220 42.4102910, -76.4391035 42.4101060, -76.4390560 42.4100850, -76.4383100 42.4097250, -76.4376846 42.4094187, -76.4363369 42.4087587, -76.4345530 42.4078850, -76.4319430 42.4066300, -76.4294330 42.4053650)",,1,1,0,1.084096,72.000000,2200.000000,45.000000,61.200001,7.939324,72.000000,72.000000, 12.000000,12.000000,0.000000, 0.661610,0.000301,2200.000000,92715505658512131590254575095964563862333445018351390687232.000000,72.000,72.000,72.000,72.000,72.000,72.000,71.353,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,64.237,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
3946,network_wide,-1,,trunk,1486,1733,"LINESTRING (-76.4294330 42.4053650, -76.4319430 42.4066300, -76.4345530 42.4078850, -76.4363369 42.4087587, -76.4376846 42.4094187, -76.4383100 42.4097250, -76.4390560 42.4100850, -76.4391035 42.4101060, -76.4395220 42.4102910, -76.4401470 42.4105040, -76.4407320 42.4106850, -76.4415580 42.4110130, -76.4424620 42.4114296, -76.4429510 42.4116550, -76.4441170 42.4121920, -76.4451530 42.4127220, -76.4455595 42.4129297, -76.4456540 42.4129780, -76.4460590 42.4131850, -76.4468420 42.4136120, -76.4472512 42.4138398)",,1,1,0,1.084096,72.000000,2200.000000,45.000000,61.200001,10.000000,72.000000,72.000000, 12.000000,12.000000,0.000000, 0.833333,0.000379,2200.000000,2310410822517975086113936169905365759033217872409837699072.000000,72.000,72.000,72.000,72.000,72.000,72.000,70.823,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,57.881,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,72.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.946,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
